Em,IDSessao,Pedido,IP,Pageviews
28/08/2012 13:29:00,875833367,,"201.2.231.202",1
28/08/2012 12:36:00,875802053,,"65.52.108.46",1
28/08/2012 12:32:00,875799842,,"200.185.13.117",5
28/08/2012 12:05:00,875784772,,"201.54.209.16",7
28/08/2012 10:52:00,875741277,,"177.17.123.248",31
28/08/2012 10:42:00,875735025,,"177.115.147.63",1
28/08/2012 09:33:00,875696097,,"157.55.17.144",1
28/08/2012 09:21:00,875690042,,"66.249.72.148",1
28/08/2012 09:20:00,875689125,,"65.52.108.58",1
28/08/2012 08:43:00,875670917,,"157.55.17.144",1
28/08/2012 07:11:00,875634101,,"65.52.108.46",1
28/08/2012 04:49:00,875581700,,"65.52.104.88",1
28/08/2012 04:06:00,875567920,,"178.12.63.130",1
27/08/2012 23:47:00,875487606,,"157.55.16.55",1
27/08/2012 23:21:00,875476787,,"157.55.17.144",1
27/08/2012 21:57:00,875436966,,"187.75.114.219",1
27/08/2012 21:20:00,875416530,,"187.106.144.219",2
27/08/2012 21:15:00,875413972,,"157.55.116.46",1
27/08/2012 20:43:00,875397430,,"65.52.108.58",1
27/08/2012 20:37:00,875393708,,"65.52.104.75",1
27/08/2012 20:22:00,875385490,,"65.52.104.75",1
27/08/2012 19:05:00,875346953,,"65.52.108.58",1
27/08/2012 19:04:00,875346439,,"157.55.17.144",1
27/08/2012 18:23:00,875329292,,"65.52.104.75",1
27/08/2012 17:59:00,875317009,,"187.34.248.22",1
27/08/2012 16:07:00,875255362,,"65.52.108.58",1
27/08/2012 15:38:00,875239268,,"187.4.87.251",24
27/08/2012 15:01:00,875218017,,"74.125.183.26",3
27/08/2012 14:13:00,875190625,,"157.55.17.144",1
27/08/2012 10:52:00,875076166,,"207.46.204.241",1
27/08/2012 05:04:00,874930491,,"65.52.108.58",1
27/08/2012 04:40:00,874923052,,"65.52.108.46",1
26/08/2012 17:09:00,874646021,,"186.241.143.91",1
26/08/2012 15:31:00,874601315,,"186.247.247.213",2
26/08/2012 15:01:00,874587209,,"74.125.183.20",3
26/08/2012 14:01:00,874560381,,"65.52.104.75",1
26/08/2012 13:58:00,874558876,,"157.55.116.46",1
26/08/2012 13:22:00,874542749,,"74.125.178.31",1
26/08/2012 12:30:00,874520015,,"157.55.17.144",1
26/08/2012 12:28:00,874519207,,"189.45.53.114",1
26/08/2012 12:28:00,874519195,,"207.46.13.148",1
26/08/2012 11:32:00,874495661,,"201.19.119.129",3
26/08/2012 08:39:00,874416751,,"65.52.108.58",1
26/08/2012 08:33:00,874414261,,"157.55.17.144",1
26/08/2012 01:20:00,874261650,,"207.46.13.148",1
25/08/2012 20:54:00,874160632,,"157.55.17.144",1
25/08/2012 19:12:00,874132009,,"65.52.108.46",1
25/08/2012 17:04:00,874098574,,"207.46.199.45",1
25/08/2012 15:57:00,874080999,,"65.52.108.46",1
25/08/2012 15:01:00,874064678,,"74.125.183.25",3
25/08/2012 10:15:00,873935407,,"157.55.17.144",1
25/08/2012 07:47:00,873870893,,"189.73.212.86",2
25/08/2012 06:48:00,873851712,,"65.52.104.75",1
25/08/2012 06:00:00,873838007,,"157.55.116.46",1
25/08/2012 04:57:00,873818286,,"207.46.199.50",0
25/08/2012 04:24:00,873807258,,"207.46.204.243",1
25/08/2012 03:34:00,873795257,,"65.52.104.75",1
25/08/2012 02:29:00,873781828,,"207.46.199.55",1
24/08/2012 23:52:00,873737728,,"65.52.104.75",1
24/08/2012 21:27:00,873675816,,"65.52.109.147",1
24/08/2012 21:18:00,873671056,,"157.55.17.149",1
24/08/2012 20:39:00,873652404,,"187.76.105.130",1
24/08/2012 18:58:00,873607511,,"200.135.4.40",1
24/08/2012 18:21:00,873596556,,"65.52.104.75",1
24/08/2012 17:44:00,873585592,,"177.17.209.244",1
24/08/2012 15:01:00,873505568,,"74.125.183.30",3
24/08/2012 13:08:00,873446516,,"187.3.31.216",6
24/08/2012 12:37:00,873435771,,"65.52.110.198",1
24/08/2012 12:14:00,873427987,,"87.210.99.73",2
24/08/2012 10:54:00,873397852,,"207.46.204.243",1
24/08/2012 10:48:00,873395776,,"65.52.104.75",1
24/08/2012 10:05:00,873379525,,"189.107.25.117",4
24/08/2012 09:36:00,873368981,,"157.55.17.149",1
24/08/2012 09:11:00,873359363,,"87.210.99.73",2
24/08/2012 08:32:00,873334155,,"87.210.99.73",1
24/08/2012 08:25:00,873330259,,"157.55.16.230",1
24/08/2012 05:36:00,873278283,,"65.52.109.147",1
24/08/2012 05:23:00,873274897,,"65.52.109.147",1
24/08/2012 03:55:00,873249418,,"65.52.108.46",1
24/08/2012 01:31:00,873214306,,"65.52.104.75",1
23/08/2012 23:59:00,873186595,,"157.55.16.230",1
23/08/2012 17:26:00,873002044,,"177.133.87.35",11
23/08/2012 17:09:00,872992646,,"186.214.173.41",1
23/08/2012 16:01:00,872955172,,"189.41.62.75",4
23/08/2012 15:09:00,872926489,,"65.52.104.75",1
23/08/2012 15:01:00,872921880,,"74.125.183.24",3
23/08/2012 14:50:00,872915702,,"157.55.116.46",1
23/08/2012 14:49:00,872915414,,"157.55.16.230",1
23/08/2012 13:39:00,872874702,,"82.161.119.89",2
23/08/2012 12:14:00,872827277,,"189.95.29.41",1
23/08/2012 12:13:00,872827159,,"65.52.104.75",1
23/08/2012 10:12:00,872756283,,"207.46.204.243",1
23/08/2012 09:54:00,872745755,,"65.52.104.75",1
23/08/2012 07:39:00,872675129,,"65.52.110.198",1
23/08/2012 07:39:00,872675008,,"65.52.110.198",1
23/08/2012 07:07:00,872658276,,"65.52.108.46",1
23/08/2012 06:06:00,872637384,,"65.52.110.198",1
23/08/2012 05:05:00,872619983,,"65.52.109.147",1
23/08/2012 03:29:00,872590472,,"65.52.109.147",1
23/08/2012 01:48:00,872564451,,"65.52.108.46",1
23/08/2012 01:02:00,872554448,,"207.46.204.243",1
23/08/2012 00:38:00,872545303,,"189.27.196.249",1
22/08/2012 23:58:00,872532924,,"65.52.108.46",1
22/08/2012 23:09:00,872517708,,"65.52.104.75",1
22/08/2012 22:42:00,872506618,,"201.43.175.14",3
22/08/2012 22:29:00,872500641,,"186.222.136.29",6
22/08/2012 22:22:00,872497221,,"189.111.28.236",5
22/08/2012 22:19:00,872495722,,"177.1.64.29",1
22/08/2012 22:18:00,872494995,,"187.66.0.207",1
22/08/2012 21:00:00,872455450,,"187.41.166.43",1
22/08/2012 20:23:00,872436377,,"65.52.110.18",1
22/08/2012 18:48:00,872391459,,"65.52.109.147",1
22/08/2012 18:11:00,872373794,,"189.12.50.8",1
22/08/2012 17:38:00,872356536,,"65.52.104.75",1
22/08/2012 17:18:00,872345648,,"187.6.102.243",3
22/08/2012 17:10:00,872341523,,"65.52.104.75",1
22/08/2012 17:10:00,872341145,,"207.46.204.243",1
22/08/2012 16:39:00,872324593,,"177.41.238.202",1
22/08/2012 16:08:00,872307301,,"187.113.210.99",14
22/08/2012 16:08:00,872307294,,"187.113.210.99",1
22/08/2012 16:04:00,872305229,,"177.103.197.22",3
22/08/2012 15:53:00,872299006,,"65.52.108.46",1
22/08/2012 15:48:00,872296079,,"65.52.104.75",1
22/08/2012 15:01:00,872269359,,"74.125.183.29",3
22/08/2012 14:18:00,872244497,,"207.46.199.50",1
22/08/2012 14:13:00,872241821,,"65.52.104.75",1
22/08/2012 13:45:00,872225118,,"65.52.104.75",1
22/08/2012 13:22:00,872211930,,"65.52.104.75",1
22/08/2012 12:43:00,872190885,,"207.46.204.243",1
22/08/2012 11:23:00,872149905,,"65.52.110.198",1
22/08/2012 10:46:00,872129056,,"189.59.50.109",3
22/08/2012 09:12:00,872079779,,"207.46.204.243",1
22/08/2012 08:35:00,872060729,,"187.9.172.98",1
22/08/2012 08:32:00,872059136,,"157.55.116.46",1
22/08/2012 08:18:00,872052706,,"157.55.16.230",1
22/08/2012 07:25:00,872030226,,"65.52.110.198",1
22/08/2012 07:06:00,872021449,,"65.52.110.198",1
22/08/2012 06:18:00,872002174,,"65.52.104.75",1
22/08/2012 06:14:00,872001506,,"207.46.204.243",1
22/08/2012 02:44:00,871938774,,"65.52.108.46",1
22/08/2012 02:37:00,871936598,,"65.52.104.75",1
22/08/2012 01:17:00,871914326,,"207.46.199.55",1
22/08/2012 00:31:00,871901065,,"65.52.104.19",1
22/08/2012 00:17:00,871896802,,"189.68.171.60",3
21/08/2012 23:55:00,871888781,,"74.125.17.216",1
21/08/2012 23:16:00,871873089,,"187.123.87.206",29
21/08/2012 20:27:00,871788876,,"189.30.194.89",1
21/08/2012 19:43:00,871766380,,"65.52.104.75",1
21/08/2012 18:57:00,871743689,,"207.46.13.97",1
21/08/2012 18:34:00,871732379,,"207.46.13.97",1
21/08/2012 17:55:00,871713752,,"207.46.13.97",1
21/08/2012 17:55:00,871713633,,"177.116.21.87",1
21/08/2012 17:19:00,871694729,,"189.120.79.111",2
21/08/2012 16:28:00,871667134,,"207.46.13.97",1
21/08/2012 16:15:00,871660491,,"187.104.0.185",2
21/08/2012 15:01:00,871619968,,"74.125.183.22",3
21/08/2012 14:56:00,871616981,,"193.203.48.16",1
21/08/2012 14:56:00,871616969,,"193.203.48.16",1
21/08/2012 14:56:00,871616964,,"193.203.48.16",1
21/08/2012 14:56:00,871616947,,"193.203.48.16",1
21/08/2012 14:56:00,871616935,,"193.203.48.16",1
21/08/2012 14:56:00,871616896,,"193.203.48.16",1
21/08/2012 14:56:00,871616870,,"193.203.48.16",1
21/08/2012 14:55:00,871616585,,"65.52.108.46",1
21/08/2012 14:25:00,871599518,,"65.52.110.18",1
21/08/2012 14:15:00,871593900,,"65.52.110.198",1
21/08/2012 13:12:00,871558636,,"186.213.209.49",5
21/08/2012 13:09:00,871556705,,"65.52.104.75",1
21/08/2012 12:09:00,871525813,,"186.212.195.180",1
21/08/2012 11:43:00,871511462,,"187.127.34.254",5
21/08/2012 10:52:00,871482400,,"65.52.108.68",1
21/08/2012 09:46:00,871447578,,"189.114.20.76",38
21/08/2012 09:38:00,871443432,,"189.114.20.76",46
21/08/2012 09:34:00,871440892,,"189.114.20.76",21
21/08/2012 09:30:00,871439056,,"189.114.20.76",44
21/08/2012 06:21:00,871353407,,"65.52.110.198",1
21/08/2012 03:13:00,871300413,,"65.52.108.46",1
21/08/2012 01:43:00,871278092,,"207.46.204.243",1
20/08/2012 21:37:00,871180157,,"177.115.51.237",22
20/08/2012 21:22:00,871172017,,"177.41.138.72",21
20/08/2012 21:10:00,871165361,,"200.137.194.7",3
20/08/2012 17:25:00,871053451,,"65.52.104.75",1
20/08/2012 17:08:00,871044520,,"143.107.4.202",5
20/08/2012 16:51:00,871035494,,"200.97.106.73",2
20/08/2012 16:11:00,871016093,,"187.68.83.107",1
20/08/2012 16:04:00,871013322,,"200.252.135.73",1
20/08/2012 15:13:00,870985311,,"187.53.176.27",3
20/08/2012 15:01:00,870978967,,"74.125.183.30",3
20/08/2012 14:58:00,870976996,,"200.163.4.170",1
20/08/2012 14:58:00,870976969,,"189.114.20.76",2
20/08/2012 13:48:00,870936999,,"65.52.104.75",1
20/08/2012 13:32:00,870927899,,"186.221.133.88",2
20/08/2012 12:41:00,870901329,,"177.0.95.242",3
20/08/2012 11:59:00,870880537,,"189.114.20.76",10
20/08/2012 11:56:00,870878752,,"189.114.20.76",31
20/08/2012 11:49:00,870875255,,"189.114.20.76",2
20/08/2012 11:00:00,870847875,,"189.114.20.76",20
20/08/2012 10:49:00,870840502,,"189.114.20.76",194
20/08/2012 10:47:00,870839440,,"186.195.28.2",1
20/08/2012 09:03:00,870777941,,"157.55.116.46",1
20/08/2012 08:08:00,870752056,,"177.43.84.13",7
20/08/2012 02:19:00,870642206,,"65.52.104.19",1
20/08/2012 00:38:00,870612759,,"65.52.109.146",1
19/08/2012 23:42:00,870591387,,"74.125.178.16",1
19/08/2012 21:47:00,870541759,,"65.52.110.191",1
19/08/2012 20:43:00,870510632,,"65.52.104.75",1
19/08/2012 20:29:00,870503686,,"207.46.13.97",1
19/08/2012 20:13:00,870495924,,"189.27.3.65",4
19/08/2012 18:55:00,870458478,,"189.6.87.68",3
19/08/2012 17:17:00,870415475,,"177.98.209.57",4
19/08/2012 17:15:00,870415057,,"65.52.109.146",1
19/08/2012 16:35:00,870397235,,"65.52.104.75",1
19/08/2012 15:01:00,870356525,,"74.125.183.29",3
19/08/2012 14:55:00,870354281,,"66.249.71.87",1
19/08/2012 14:11:00,870335129,,"65.52.104.75",1
19/08/2012 13:51:00,870326609,,"207.46.13.97",1
19/08/2012 13:35:00,870320273,,"65.52.109.25",1
19/08/2012 12:45:00,870299394,,"65.52.109.25",1
19/08/2012 12:19:00,870287701,,"65.52.108.46",1
19/08/2012 12:04:00,870280786,,"65.52.109.25",1
19/08/2012 11:15:00,870260368,,"65.52.108.68",1
19/08/2012 07:00:00,870161367,,"65.52.108.24",1
19/08/2012 03:38:00,870099544,,"65.52.108.68",1
19/08/2012 02:37:00,870081379,,"189.47.227.202",4
19/08/2012 00:21:00,870038657,,"65.52.108.24",1
19/08/2012 00:15:00,870036431,,"187.104.235.169",1
18/08/2012 23:53:00,870028503,,"65.52.108.24",1
18/08/2012 22:26:00,869991693,,"65.52.104.19",1
18/08/2012 20:46:00,869947853,,"65.52.108.24",1
18/08/2012 19:53:00,869924627,,"65.52.108.24",1
18/08/2012 17:46:00,869870664,,"65.52.108.68",1
18/08/2012 17:40:00,869868530,,"189.112.113.67",2
18/08/2012 17:30:00,869864465,,"189.61.104.100",26
18/08/2012 17:21:00,869861084,,"157.55.116.46",1
18/08/2012 15:01:00,869801135,,"74.125.183.26",3
18/08/2012 12:39:00,869738422,,"207.46.204.243",1
18/08/2012 12:29:00,869734263,,"207.46.13.145",1
18/08/2012 12:23:00,869731377,,"65.52.108.46",1
18/08/2012 10:21:00,869678814,,"65.52.108.46",1
18/08/2012 09:39:00,869660525,,"207.46.13.97",1
18/08/2012 09:17:00,869651263,,"65.52.108.24",1
18/08/2012 07:31:00,869611152,,"207.46.13.97",1
18/08/2012 07:01:00,869601236,,"65.52.108.24",1
18/08/2012 06:14:00,869586400,,"207.46.204.243",1
18/08/2012 05:13:00,869569096,,"207.46.13.145",1
18/08/2012 04:52:00,869562293,,"207.46.204.243",1
17/08/2012 23:19:00,869468600,,"65.52.108.68",1
17/08/2012 21:05:00,869408500,,"187.4.137.50",3
17/08/2012 20:38:00,869395459,,"207.46.13.97",1
17/08/2012 20:31:00,869392077,,"65.52.104.75",1
17/08/2012 19:48:00,869371895,,"189.58.73.219",1
17/08/2012 17:15:00,869304009,,"189.114.41.194",1
17/08/2012 16:44:00,869288279,,"201.86.173.83",1
17/08/2012 15:49:00,869258543,,"201.66.9.49",2
17/08/2012 15:01:00,869232591,,"74.125.183.28",3
17/08/2012 14:45:00,869223978,,"207.46.204.243",1
17/08/2012 14:28:00,869214963,,"187.21.61.82",2
17/08/2012 12:47:00,869160601,,"189.12.228.66",4
17/08/2012 11:31:00,869123337,,"65.52.108.24",1
17/08/2012 08:35:00,869035192,,"201.68.134.28",2
17/08/2012 07:09:00,869004310,,"65.52.104.75",1
17/08/2012 03:11:00,868933450,,"65.52.108.68",1
16/08/2012 23:16:00,868860347,,"186.212.157.236",1
16/08/2012 23:03:00,868855118,,"177.17.175.137",12
16/08/2012 22:42:00,868845457,,"186.214.150.75",1
16/08/2012 21:50:00,868821511,,"200.97.214.242",6
16/08/2012 19:50:00,868764657,,"201.86.190.12",2
16/08/2012 19:37:00,868758494,,"189.30.76.98",2
16/08/2012 19:28:00,868754092,,"189.112.113.67",18
16/08/2012 19:11:00,868746550,,"187.6.102.243",1
16/08/2012 18:40:00,868731487,,"157.55.116.46",1
16/08/2012 15:14:00,868646053,,"200.235.164.41",1
16/08/2012 15:01:00,868640594,,"74.125.183.23",3
16/08/2012 14:39:00,868630527,,"207.46.204.243",1
16/08/2012 14:31:00,868626696,,"207.46.13.145",1
16/08/2012 12:40:00,868575643,,"177.106.147.19",2
16/08/2012 11:57:00,868553718,,"189.15.218.16",2
16/08/2012 11:30:00,868538655,,"65.52.108.46",1
16/08/2012 07:22:00,868422755,,"207.46.204.177",1
16/08/2012 03:59:00,868365847,,"65.52.109.200",1
16/08/2012 02:56:00,868351101,,"207.46.13.145",1
15/08/2012 23:57:00,868302482,,"207.46.192.45",1
15/08/2012 23:55:00,868301945,,"207.46.13.163",1
15/08/2012 22:51:00,868274161,,"207.46.204.243",1
15/08/2012 22:48:00,868272418,,"187.24.203.2",1
15/08/2012 21:52:00,868245521,,"207.46.204.243",1
15/08/2012 18:44:00,868151319,,"201.10.158.161",8
15/08/2012 15:01:00,868036048,,"74.125.183.26",3
15/08/2012 14:25:00,868016624,,"189.63.42.15",21
15/08/2012 13:53:00,868000045,,"207.46.204.177",1
15/08/2012 13:15:00,867981486,,"207.46.204.177",1
15/08/2012 10:13:00,867906020,,"65.52.109.200",1
15/08/2012 09:37:00,867890687,,"65.52.108.24",1
15/08/2012 08:46:00,867868769,,"187.52.164.27",1
15/08/2012 08:05:00,867850362,,"207.46.13.163",1
15/08/2012 08:03:00,867849720,,"207.46.13.163",1
15/08/2012 06:32:00,867815600,,"187.20.94.206",2
15/08/2012 04:17:00,867774319,,"66.249.71.43",1
15/08/2012 03:56:00,867768015,,"207.46.13.97",1
15/08/2012 03:53:00,867767093,,"157.55.116.46",1
15/08/2012 01:48:00,867733582,,"207.46.13.145",1
15/08/2012 01:22:00,867726362,,"207.46.204.243",1
15/08/2012 01:22:00,867726262,,"207.46.13.97",1
14/08/2012 21:20:00,867623633,,"65.52.108.24",1
14/08/2012 19:47:00,867576164,,"207.46.13.145",1
14/08/2012 18:41:00,867543851,,"187.6.64.2",2
14/08/2012 18:40:00,867543433,,"65.52.108.24",1
14/08/2012 18:27:00,867537398,,"187.13.133.43",6
14/08/2012 18:25:00,867536102,,"201.58.231.124",1
14/08/2012 17:55:00,867520804,,"207.46.13.97",1
14/08/2012 17:41:00,867513387,,"207.46.13.163",1
14/08/2012 17:38:00,867511794,,"207.46.13.97",1
14/08/2012 17:32:00,867508654,,"207.46.204.177",1
14/08/2012 17:19:00,867502180,,"189.18.11.70",7
14/08/2012 17:12:00,867498282,,"200.216.61.171",1
14/08/2012 16:39:00,867481041,,"189.27.41.123",2
14/08/2012 15:52:00,867455092,,"207.46.13.97",1
14/08/2012 15:27:00,867441105,,"187.6.64.2",3
14/08/2012 15:01:00,867425824,,"74.125.183.18",3
14/08/2012 11:01:00,867290918,,"187.52.107.75",1
14/08/2012 10:56:00,867287865,,"189.107.61.229",2
14/08/2012 10:28:00,867270461,,"65.52.110.30",1
14/08/2012 09:36:00,867242504,,"177.129.20.61",1
14/08/2012 08:44:00,867217262,,"207.46.13.97",1
14/08/2012 07:43:00,867193179,,"207.46.13.163",1
14/08/2012 07:20:00,867185742,,"195.6.215.9",4
14/08/2012 06:48:00,867176029,,"65.52.109.200",1
14/08/2012 04:49:00,867142512,,"207.46.13.145",1
14/08/2012 03:06:00,867114391,,"207.46.204.177",1
14/08/2012 01:57:00,867095496,,"207.46.204.181",1
13/08/2012 23:43:00,867050579,,"207.46.13.145",1
13/08/2012 22:41:00,867023785,,"187.13.133.43",1
13/08/2012 22:23:00,867015588,,"177.44.115.227",11
13/08/2012 22:19:00,867013412,,"187.54.93.56",19
13/08/2012 22:05:00,867006367,,"207.46.13.97",1
13/08/2012 20:54:00,866970237,,"157.55.116.46",1
13/08/2012 20:09:00,866947007,,"187.14.113.154",1
13/08/2012 19:28:00,866926531,,"207.46.13.14",1
13/08/2012 19:12:00,866918748,,"189.18.11.70",2
13/08/2012 17:34:00,866870650,,"74.125.183.23",1
13/08/2012 15:48:00,866818030,,"200.148.151.2",1
13/08/2012 15:34:00,866810237,,"207.46.13.145",1
13/08/2012 15:30:00,866808080,,"189.120.97.212",2
13/08/2012 15:28:00,866807345,,"189.120.97.212",0
13/08/2012 15:21:00,866803547,15455,"189.120.97.212",11
13/08/2012 15:01:00,866792046,,"74.125.183.20",3
13/08/2012 12:04:00,866694566,,"65.52.109.200",1
13/08/2012 11:43:00,866682330,,"200.198.204.68",6
13/08/2012 09:49:00,866616297,,"189.18.11.70",2
13/08/2012 09:09:00,866596799,,"207.46.13.97",1
13/08/2012 07:28:00,866557154,,"186.213.202.244",25
13/08/2012 07:26:00,866556665,,"186.213.202.244",2
13/08/2012 05:16:00,866514215,,"207.46.204.243",1
13/08/2012 03:39:00,866484758,,"207.46.13.163",1
13/08/2012 00:16:00,866423558,,"187.79.4.113",2
12/08/2012 21:50:00,866359826,,"189.54.233.44",2
12/08/2012 17:53:00,866254761,,"177.180.145.34",138
12/08/2012 17:52:00,866254358,,"177.180.145.34",0
12/08/2012 17:00:00,866232615,,"201.92.150.45",15
12/08/2012 16:44:00,866226479,15454,"201.92.150.45",31
12/08/2012 16:43:00,866226044,,"201.92.150.45",2
12/08/2012 16:08:00,866212604,,"157.55.116.46",1
12/08/2012 15:01:00,866188529,,"74.125.183.18",3
12/08/2012 14:53:00,866185751,,"201.26.154.160",16
12/08/2012 12:59:00,866151937,,"177.132.227.63",7
12/08/2012 12:08:00,866136474,,"2.81.91.134",1
12/08/2012 11:26:00,866122361,,"207.46.204.177",1
12/08/2012 11:16:00,866118768,,"187.78.51.8",4
12/08/2012 09:30:00,866080061,,"65.52.104.20",1
12/08/2012 07:01:00,866032219,,"207.46.204.243",1
12/08/2012 04:06:00,865983703,,"207.46.204.243",1
12/08/2012 03:08:00,865968230,,"207.46.204.243",1
12/08/2012 02:29:00,865957491,,"207.46.204.177",1
12/08/2012 01:29:00,865939647,,"207.46.204.243",1
12/08/2012 00:58:00,865928859,,"207.46.204.177",1
09/08/2012 23:07:00,864719929,,"201.92.150.45",2
09/08/2012 08:04:00,864257435,,"201.92.150.45",4
08/08/2012 15:31:00,863839490,,"201.27.103.160",5
08/08/2012 15:30:00,863838707,,"201.27.103.160",2
08/08/2012 10:36:00,863675273,,"201.27.103.160",4
08/08/2012 08:11:00,863603535,15453,"201.27.103.160",110
26/07/2012 11:39:00,856033265,,"201.51.210.209",2
25/07/2012 23:52:00,855723077,,"201.51.210.209",2
24/07/2012 21:30:00,854930749,,"201.51.210.209",5
24/07/2012 21:29:00,854930361,,"201.51.210.209",3
21/07/2012 10:55:00,852586095,,"201.42.67.95",9
21/07/2012 10:44:00,852579931,15452,"201.42.67.95",12
20/07/2012 01:00:00,851697635,,"201.51.210.209",2
19/07/2012 14:12:00,851360434,15451,"201.51.210.209",35
19/07/2012 08:39:00,851228766,15450,"177.106.166.37",16
11/07/2012 15:19:00,846093983,,"201.49.155.2",6
27/06/2012 10:46:00,837213300,,"187.113.14.218",9
13/06/2012 11:10:00,829848779,,"187.3.24.136",8
07/06/2012 15:47:00,827089093,15449,"187.113.162.180",27
23/05/2012 16:41:00,820028783,,"200.183.159.3",13
07/05/2012 23:00:00,812419482,,"187.20.224.168",23
03/05/2012 14:35:00,810218410,,"189.27.30.177",16
24/04/2012 11:05:00,805470412,,"189.27.44.115",101
20/04/2012 11:06:00,803375205,15448,"189.15.239.196",26
16/04/2012 10:03:00,800928633,,"186.214.154.203",3
13/04/2012 12:17:00,799364445,15447,"186.213.213.100",9
13/04/2012 11:56:00,799355028,15446,"186.213.213.100",13
13/04/2012 11:48:00,799351653,15445,"186.213.213.100",17
13/04/2012 11:18:00,799337793,15444,"186.213.213.100",9
13/04/2012 10:58:00,799328854,15443,"186.213.213.100",22
13/04/2012 10:56:00,799327921,,"186.213.213.100",4
13/04/2012 10:34:00,799318358,15442,"186.213.213.100",14
10/04/2012 23:05:00,797882154,15441,"189.6.30.131",9
10/04/2012 18:27:00,797746343,15440,"189.27.42.176",9
10/04/2012 18:24:00,797744472,,"189.27.42.176",3
10/04/2012 17:43:00,797723462,,"189.27.42.176",36
10/04/2012 15:25:00,797652813,15439,"189.27.42.176",42
06/04/2012 11:17:00,795339746,15438,"201.53.102.123",18
04/04/2012 21:42:00,794537317,15437,"177.106.211.108",15
19/03/2012 15:25:00,785128133,,"189.27.47.31",5
14/03/2012 13:04:00,781745503,15436,"189.27.42.238",10
